Gender,City,Main language at work,Company size,Company type,Seniority level,Position (without seniority),Your main technology / programming language,Number of vacation days,Сontract duration,Company business sector,Position,Other technologies/programming languages you use often,Employment status,Age,Number of home office days per month,Yearly salary,Years of experience total,cluster
Male,Hamburg,Deutsch,1000+,Product,Senior,Backend Developer,Other,30.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,67000.0,4.0 - 5.0,0
Male,Amsterdam,English,1000+,Product,Middle,Backend Developer,Other,Other,unlimited,Tourism,0,0,0,30.0 - 35.0,0.0 - 36.0,82000.0,nan,1
Male,Berlin,English,100-1000,Startup,Senior,Data Scientist,Other,27.0,more than 1 year,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,75000.0,5.0 - 6.0,3
Male,Berlin,English,10-50,Product,0,Manager,Not Relevant,Other,more than 1 year,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,80000.0,nan,1
Female,Amsterdam,English,1000+,Product,Senior,Manager,Not Relevant,Other,unlimited,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,87000.0,7.0 - 8.0,7
Female,Hamburg,Deutsch,100-1000,Consulting / Agency,Middle,Data Scientist,Other,28.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,58000.0,4.0 - 5.0,4
Female,Berlin,Deutsch,100-1000,Consulting / Agency,Middle,Backend Developer,Java,30.0,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,50000.0,4.0 - 5.0,6
Male,Hamburg,Deutsch,1000+,Product,Middle,Data Scientist,Python,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,70000.0,1.0 - 2.0,3
Male,Munich,Deutsch,100-1000,Product,Senior,Other,Java,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,69300.0,nan,3
Male,Munich,English,50-100,Startup,Senior,Other,Swift,Other,unlimited,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Male,Berlin,English,50-100,Startup,Senior,Fullstack Developer,.NET,30.0,unlimited,Transport,0,0,0,35.0 - 40.0,0.0 - 36.0,70000.0,6.0 - 7.0,3
Male,Frankfurt,English,50-100,Consulting / Agency,Junior,Data Scientist,Python,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,0.0 - 1.0,4
Male,Amsterdam,English,1000+,Product,Middle,Other,Not Relevant,Other,unlimited,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,5.0 - 6.0,3
Male,Other,English,100-1000,Bodyshop / Outsource,Middle,Data Scientist,Other,25.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,14000.0,4.0 - 5.0,5
Male,Amsterdam,English,1000+,Product,Senior,DevOps,Not Relevant,Other,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,68000.0,5.0 - 6.0,3
Male,Other,English,1000+,Bodyshop / Outsource,Middle,Manager,Not Relevant,Other,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,53000.0,7.0 - 8.0,4
Male,Amsterdam,English,1000+,Product,Middle,Frontend Developer,Javascript / Typescript,Other,unlimited,Tourism,0,0,0,20.0 - 25.0,0.0 - 36.0,72000.0,3.0 - 4.0,3
Male,Stuttgart,English,1000+,Bodyshop / Outsource,Senior,Manager,Python,30.0,unlimited,IT,0,0,0,30.0 - 35.0,0.0 - 36.0,72000.0,4.0 - 5.0,3
Male,Amsterdam,English,1000+,Bodyshop / Outsource,Lead,DevOps,Other,0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Male,Amsterdam,English,1000+,Product,Senior,QA,Java,30.0,1 year,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,74000.0,7.0 - 8.0,3
Male,Amsterdam,English,100-1000,Product,Senior,Frontend Developer,Javascript / Typescript,25.0,more than 1 year,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,9.0 - 10.0,0
Male,Berlin,Deutsch,50-100,Product,Senior,Manager,Not Relevant,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,66000.0,1.0 - 2.0,0
Female,Other,Polish,1000+,Bank,Junior,Other,Other,Other,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,72000.0,0.0 - 1.0,3
Male,Amsterdam,English,1000+,Consulting / Agency,Senior,Other,Not Relevant,30.0,1 year,IT,0,0,0,25.0 - 30.0,0.0 - 36.0,80500.0,5.0 - 6.0,1
Female,Moscow,Russian,1000+,Product,Middle,Data Engineer,Other,28.0,unlimited,0,0,0,0,20.0 - 25.0,0.0 - 36.0,32000.0,3.0 - 4.0,2
Male,Düsseldorf,English,1000+,Product,Senior,Data Engineer,Python,30.0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,62000.0,6.0 - 7.0,0
Female,Moscow,Russian,50-100,Product,Senior,Frontend Developer,Javascript / Typescript,28.0,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,35300.0,4.0 - 5.0,2
Male,Other,English,10-50,Product,Senior,Backend Developer,Other,0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,40146.0,7.0 - 8.0,2
Male,Other,English,50-100,Product,Senior,Backend Developer,PHP,0,more than 1 year,0,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,5.0 - 6.0,7
Female,Amsterdam,English,100-1000,Product,Senior,QA,Javascript / Typescript,Other,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,67000.0,4.0 - 5.0,0
Male,Amsterdam,English,50-100,Product,Middle,Backend Developer,Java,25.0,more than 1 year,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,80000.0,9.0 - 10.0,1
Female,Berlin,English,1000+,Product,Senior,Other,Python,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,63000.0,5.0 - 6.0,0
Male,Berlin,English,1000+,Product,Senior,Data Scientist,Python,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,90000.0,6.0 - 7.0,7
Male,Frankfurt,English,1000+,Product,Middle,Backend Developer,Java,Other,unlimited,Scientific Activities,0,0,0,30.0 - 35.0,0.0 - 36.0,74200.0,6.0 - 7.0,3
Male,Amsterdam,English,1000+,Product,Senior,Backend Developer,Java,25.0,unlimited,IT,0,0,0,25.0 - 30.0,0.0 - 36.0,86000.0,7.0 - 8.0,1
Female,Other,Polish,1000+,Bank,Junior,Other,Python,Other,6 months,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,48000.0,0.0 - 1.0,6
Male,Other,English,10-50,Product,Senior,Other,Other,25.0,unlimited,0,0,0,0,35.0 - 40.0,0.0 - 36.0,57600.0,9.0 - 10.0,4
Male,Other,Russian,50-100,Product,Senior,QA,Not Relevant,Other,more than 1 year,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,63600.0,6.0 - 7.0,0
Male,Moscow,Russian,100-1000,Product,Middle,Backend Developer,Other,28.0,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,36819.0,2.0 - 3.0,2
Male,Other,English,up to 10,Startup,Junior,Frontend Developer,Javascript / Typescript,25.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,25200.0,1.0 - 2.0,5
Male,Berlin,Deutsch,50-100,Product,Senior,Manager,Not Relevant,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,66000.0,1.0 - 2.0,0
Female,Hamburg,Deutsch,100-1000,Consulting / Agency,Middle,Data Scientist,Python,30.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,49000.0,2.0 - 3.0,6
Male,Munich,English,50-100,Startup,Senior,Frontend Developer,Javascript / Typescript,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,78000.0,4.0 - 5.0,1
Male,Other,English,1000+,Product,Senior,Backend Developer,Other,Other,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,60000.0,5.0 - 6.0,0
Male,Other,English,0,0,Junior,Frontend Developer,Swift,Other,0,0,0,0,0,20.0 - 25.0,0.0 - 36.0,36000.0,0.0 - 1.0,2
Female,Cologne,English,up to 10,Consulting / Agency,Junior,Data Scientist,Python,25.0,unlimited,0,0,0,0,20.0 - 25.0,0.0 - 36.0,49000.0,0.0 - 1.0,6
Male,Frankfurt,Deutsch,100-1000,Startup,Senior,Data Scientist,Other,25.0,more than 1 year,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,87000.0,5.0 - 6.0,7
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Javascript / Typescript,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,9.0 - 10.0,3
Male,Munich,English,1000+,Product,Middle,Frontend Developer,Javascript / Typescript,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,2.0 - 3.0,4
Male,Amsterdam,English,1000+,Bank,Junior,Backend Developer,Kotlin,Other,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,52500.0,1.0 - 2.0,4
Male,Munich,English,100-1000,Product,Senior,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,nan,3
Male,Munich,Deutsch,100-1000,Consulting / Agency,Junior,QA,Java,30.0,1 year,IT,0,0,0,35.0 - 40.0,0.0 - 36.0,52000.0,2.0 - 3.0,4
Male,Düsseldorf,English,1000+,Product,Senior,Backend Developer,Python,30.0,unlimited,IT,0,0,0,30.0 - 35.0,0.0 - 36.0,82500.0,nan,1
Female,Other,English,100-1000,University,Senior,Other,Other,27.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,38400.0,nan,2
Male,Amsterdam,English,up to 10,Startup,Junior,Fullstack Developer,Other,25.0,more than 1 year,Finance / Insurance,0,0,0,0.0 - 5.0,0.0 - 36.0,39600.0,0.0 - 1.0,2
Male,Berlin,English,50-100,Startup,Middle,Backend Developer,Ruby,28.0,unlimited,Сommerce,0,0,0,35.0 - 40.0,0.0 - 36.0,54000.0,2.0 - 3.0,4
Male,Berlin,English,1000+,Product,Senior,Data Scientist,Python,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,98000.0,7.0 - 8.0,7
Male,Munich,English,100-1000,Product,Senior,Backend Developer,Java,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,7.0 - 8.0,3
Male,Berlin,Deutsch,10-50,Startup,Middle,Fullstack Developer,PHP,27.0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,30000.0,2.0 - 3.0,2
Male,Berlin,English,1000+,Product,Senior,Fullstack Developer,Other,28.0,unlimited,0,0,0,0,0.0 - 5.0,0.0 - 36.0,96000.0,8.0 - 9.0,7
Male,Munich,English,100-1000,Product,Middle,Other,Not Relevant,27.0,unlimited,Tourism,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,4.0 - 5.0,0
Male,Frankfurt,Deutsch,100-1000,Product,Senior,Fullstack Developer,Python,27.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,95000.0,8.0 - 9.0,7
Male,Amsterdam,English,50-100,Startup,Senior,Other,Python,25.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,nan,7
Female,Munich,English,50-100,Startup,Middle,Manager,Not Relevant,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,4.0 - 5.0,4
Male,Berlin,English,1000+,Product,Junior,Other,0,Other,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,48000.0,1.0 - 2.0,6
Male,Berlin,English,100-1000,Product,Senior,Manager,Other,0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,88000.0,9.0 - 10.0,7
Male,Munich,Deutsch,1000+,Product,Middle,Data Scientist,Python,Other,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,68500.0,1.0 - 2.0,3
Male,Berlin,Deutsch,1000+,Consulting / Agency,Senior,Other,Other,27.0,more than 1 year,IT,0,0,0,30.0 - 35.0,0.0 - 36.0,66000.0,nan,0
Male,Berlin,English,1000+,Product,Senior,Backend Developer,Other,30.0,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,72000.0,6.0 - 7.0,3
Male,Munich,English,10-50,Startup,Senior,Other,Other,28.0,1 year,Health,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,nan,0
Male,Berlin,English,100-1000,Product,Senior,Fullstack Developer,Java,25.0,more than 1 year,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,3.0 - 4.0,4
Male,Frankfurt,Deutsch,10-50,Product,Middle,Data Engineer,.NET,30.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,90000.0,3.0 - 4.0,7
Female,Berlin,English,100-1000,Product,Senior,Backend Developer,Java,25.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,4.0 - 5.0,3
Male,Frankfurt,Deutsch,1000+,Consulting / Agency,Middle,Other,Python,Other,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,68000.0,1.0 - 2.0,3
Male,Berlin,English,10-50,Startup,Senior,Fullstack Developer,Javascript / Typescript,25.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,9.0 - 10.0,3
Male,Munich,Deutsch,100-1000,Consulting / Agency,Senior,Fullstack Developer,Java,28.0,unlimited,IT,0,0,0,0.0 - 5.0,0.0 - 36.0,61000.0,8.0 - 9.0,0
Male,Other,English,10-50,Consulting / Agency,Middle,Data Scientist,Python,25.0,1 year,0,0,0,0,25.0 - 30.0,0.0 - 36.0,42000.0,0.0 - 1.0,6
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,Other,Other,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,nan,3
Male,Berlin,English,50-100,Startup,Senior,Mobile Developer,Kotlin,28.0,unlimited,Finance / Insurance,0,0,0,35.0 - 40.0,0.0 - 36.0,78000.0,nan,1
Female,Munich,Deutsch,1000+,Product,Junior,Data Scientist,Python,30.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,2.0 - 3.0,0
Male,Munich,English,50-100,Consulting / Agency,Senior,Other,Other,30.0,unlimited,Transport,0,0,0,30.0 - 35.0,0.0 - 36.0,78000.0,nan,1
Male,Berlin,English,100-1000,Product,Middle,Other,Python,Other,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,1.0 - 2.0,4
Male,Berlin,English,100-1000,Product,Senior,Backend Developer,PHP,28.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,78000.0,9.0 - 10.0,1
Male,Düsseldorf,English,1000+,Product,Senior,Other,Other,25.0,unlimited,Tourism,0,0,0,0.0 - 5.0,0.0 - 36.0,56000.0,6.0 - 7.0,4
Male,Berlin,English,1000+,Startup,Senior,Fullstack Developer,Not Relevant,30.0,unlimited,Software Development,0,0,0,25.0 - 30.0,0.0 - 36.0,78000.0,nan,1
Male,Munich,Deutsch,10-50,Consulting / Agency,Junior,Data Scientist,Python,30.0,unlimited,IT,0,0,0,25.0 - 30.0,0.0 - 36.0,52000.0,1.0 - 2.0,4
Male,Berlin,English,10-50,Startup,Junior,Data Scientist,Python,30.0,1 year,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,75000.0,1.0 - 2.0,3
Male,Amsterdam,English,100-1000,Product,Senior,QA,Javascript / Typescript,25.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,5.0 - 6.0,3
Male,Amsterdam,English,100-1000,Product,Middle,Backend Developer,Other,Other,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,8.0 - 9.0,3
Male,Other,Other,50-100,Product,Junior,Data Scientist,Python,0,unlimited,Сommerce,0,0,0,20.0 - 25.0,0.0 - 36.0,21600.0,0.0 - 1.0,5
Male,Munich,Deutsch,50-100,Consulting / Agency,Middle,Backend Developer,Javascript / Typescript,30.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,62000.0,5.0 - 6.0,0
Female,Berlin,English,100-1000,Product,Senior,Fullstack Developer,.NET,27.0,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,54000.0,5.0 - 6.0,4
Female,Berlin,English,100-1000,Product,Middle,Backend Developer,Java,27.0,unlimited,Software Development,0,0,0,25.0 - 30.0,0.0 - 36.0,49000.0,2.0 - 3.0,6
Male,Other,English,50-100,Startup,Junior,Backend Developer,PHP,30.0,unlimited,Other,0,0,0,35.0 - 40.0,0.0 - 36.0,48000.0,0.0 - 1.0,6
Male,Munich,English,50-100,Product,Senior,Backend Developer,.NET,0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,nan,0
Male,Amsterdam,English,50-100,Product,Middle,Backend Developer,Other,25.0,unlimited,Scientific Activities,0,0,0,30.0 - 35.0,0.0 - 36.0,53000.0,4.0 - 5.0,4
Female,Berlin,English,100-1000,Product,Senior,Backend Developer,PHP,Other,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,62000.0,5.0 - 6.0,0
Male,Berlin,English,1000+,Product,Middle,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,60000.0,4.0 - 5.0,0
Male,Berlin,English,100-1000,Startup,Middle,Backend Developer,Javascript / Typescript,27.0,unlimited,Finance / Insurance,0,0,0,20.0 - 25.0,0.0 - 36.0,58000.0,3.0 - 4.0,4
Male,Other,Deutsch,1000+,Product,Junior,Frontend Developer,Javascript / Typescript,28.0,unlimited,Health,0,0,0,25.0 - 30.0,0.0 - 36.0,48000.0,1.0 - 2.0,6
Male,Other,Deutsch,10-50,Startup,Middle,Fullstack Developer,Javascript / Typescript,27.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,72000.0,5.0 - 6.0,3
Male,Berlin,English,1000+,Startup,Middle,QA,Javascript / Typescript,0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,59000.0,4.0 - 5.0,4
Male,Berlin,English,1000+,Product,Senior,Backend Developer,Kotlin,27.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,73000.0,6.0 - 7.0,3
Female,Amsterdam,English,1000+,Bodyshop / Outsource,Senior,Manager,Other,25.0,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,7.0 - 8.0,0
Male,Amsterdam,English,1000+,Product,Middle,Other,Java,Other,unlimited,Tourism,0,0,0,20.0 - 25.0,0.0 - 36.0,89000.0,6.0 - 7.0,7
Male,Munich,English,1000+,Product,Senior,DevOps,Other,30.0,unlimited,Manufacture,0,0,0,30.0 - 35.0,0.0 - 36.0,88000.0,9.0 - 10.0,7
Male,Amsterdam,English,50-100,Product,Middle,QA,Kotlin,28.0,1 year,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,45000.0,1.0 - 2.0,6
Male,Amsterdam,English,100-1000,Startup,Senior,Frontend Developer,Javascript / Typescript,25.0,1 year,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,77700.0,nan,1
Male,Berlin,English,50-100,Product,Senior,Other,Other,28.0,unlimited,0,0,0,0,30.0 - 35.0,0.0 - 36.0,85000.0,nan,1
Male,Other,Deutsch,10-50,Product,Junior,Backend Developer,Python,27.0,unlimited,Manufacture,0,0,0,25.0 - 30.0,0.0 - 36.0,52000.0,1.0 - 2.0,4
Male,Munich,English,50-100,Product,Senior,Mobile Developer,Kotlin,Other,unlimited,Tourism,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,4.0 - 5.0,0
Male,Munich,English,1000+,Product,Junior,Backend Developer,Java,Other,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,50000.0,1.0 - 2.0,6
Male,Amsterdam,English,100-1000,Bodyshop / Outsource,Senior,Data Engineer,Other,Other,1 year,Сommerce,0,0,0,20.0 - 25.0,0.0 - 36.0,65000.0,4.0 - 5.0,0
Male,Berlin,English,100-1000,Product,Middle,Frontend Developer,Javascript / Typescript,Other,unlimited,0,0,0,0,25.0 - 30.0,0.0 - 36.0,70000.0,2.0 - 3.0,3
Male,Amsterdam,English,1000+,Product,Senior,Mobile Developer,Kotlin,Other,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,81000.0,5.0 - 6.0,1
Male,Amsterdam,English,10-50,Consulting / Agency,Junior,Data Engineer,Python,30.0,unlimited,Manufacture,0,0,0,25.0 - 30.0,0.0 - 36.0,52000.0,0.0 - 1.0,4
Male,Berlin,English,50-100,Startup,Senior,Other,Other,Other,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,85000.0,7.0 - 8.0,1
Male,Hamburg,English,100-1000,Product,Middle,Backend Developer,Other,28.0,unlimited,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,57000.0,2.0 - 3.0,4
Male,Other,English,100-1000,University,Junior,Other,Other,28.0,more than 1 year,Scientific Activities,0,0,0,25.0 - 30.0,0.0 - 36.0,50800.0,6.0 - 7.0,6
Male,Hamburg,English,100-1000,Product,Middle,Frontend Developer,Javascript / Typescript,25.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,41160.0,4.0 - 5.0,6
Male,Other,Russian,100-1000,Bodyshop / Outsource,Middle,Fullstack Developer,.NET,28.0,unlimited,Health,0,0,0,20.0 - 25.0,0.0 - 36.0,34000.0,4.0 - 5.0,2
Male,Berlin,Deutsch,50-100,Product,Middle,Backend Developer,Javascript / Typescript,30.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,55000.0,7.0 - 8.0,4
Male,Berlin,English,1000+,Product,Middle,Backend Developer,Java,27.0,unlimited,0,0,0,0,35.0 - 40.0,0.0 - 36.0,55000.0,5.0 - 6.0,4
Male,Berlin,English,100-1000,Product,Senior,Mobile Developer,Swift,Other,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,55000.0,7.0 - 8.0,4
Male,Berlin,English,100-1000,Product,Lead,Backend Developer,Other,Other,unlimited,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,75000.0,5.0 - 6.0,3
Male,Berlin,English,50-100,Product,Senior,Mobile Developer,Other,30.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,60000.0,6.0 - 7.0,0
Male,Berlin,English,1000+,Product,Senior,Other,Not Relevant,30.0,unlimited,Scientific Activities,0,0,0,35.0 - 40.0,0.0 - 36.0,82000.0,9.0 - 10.0,1
Male,Berlin,English,100-1000,Startup,Middle,Fullstack Developer,Python,30.0,unlimited,Finance / Insurance,0,0,0,25.0 - 30.0,0.0 - 36.0,75000.0,3.0 - 4.0,3
Male,Berlin,English,1000+,Product,Senior,Other,Other,25.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,88000.0,nan,7
Male,Munich,English,10-50,Consulting / Agency,Middle,Frontend Developer,Javascript / Typescript,30.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,1.0 - 2.0,0
Male,Other,English,1000+,University,Junior,Fullstack Developer,Java,0,more than 1 year,Health,0,0,0,25.0 - 30.0,0.0 - 36.0,45600.0,0.0 - 1.0,6
Male,Berlin,English,100-1000,Product,Middle,Fullstack Developer,Javascript / Typescript,25.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,65000.0,9.0 - 10.0,0
Male,Munich,English,100-1000,Startup,Senior,Other,Java,28.0,unlimited,Other,0,0,0,35.0 - 40.0,0.0 - 36.0,93000.0,9.0 - 10.0,7
Male,Munich,English,100-1000,Product,Senior,Other,Not Relevant,28.0,unlimited,Transport,0,0,0,40.0 - 45.0,0.0 - 36.0,70000.0,3.0 - 4.0,3
Male,Berlin,English,100-1000,Startup,Senior,Backend Developer,Java,27.0,unlimited,Tourism,0,0,0,30.0 - 35.0,0.0 - 36.0,78000.0,9.0 - 10.0,1
Male,Berlin,English,100-1000,Startup,Senior,Manager,Not Relevant,27.0,unlimited,Tourism,0,0,0,0.0 - 5.0,0.0 - 36.0,70000.0,nan,3
Female,Berlin,English,1000+,Product,Middle,Backend Developer,Java,28.0,unlimited,Сommerce,0,0,0,0.0 - 5.0,0.0 - 36.0,81000.0,6.0 - 7.0,1
Male,Berlin,English,100-1000,Product,Middle,Other,Other,27.0,1 year,Tourism,0,0,0,25.0 - 30.0,0.0 - 36.0,62000.0,2.0 - 3.0,0
Male,Düsseldorf,English,1000+,Consulting / Agency,Middle,Other,Not Relevant,27.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,55000.0,4.0 - 5.0,4
Female,Berlin,English,100-1000,Product,Middle,Backend Developer,Kotlin,30.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,60000.0,4.0 - 5.0,0
Male,Berlin,English,100-1000,Startup,Middle,Backend Developer,PHP,Other,unlimited,Transport,0,0,0,20.0 - 25.0,0.0 - 36.0,50000.0,2.0 - 3.0,6
Female,Berlin,English,100-1000,Product,Middle,QA,Java,28.0,unlimited,Сommerce,0,0,0,30.0 - 35.0,0.0 - 36.0,40000.0,2.0 - 3.0,2
Female,Berlin,English,100-1000,Product,Senior,Mobile Developer,Kotlin,27.0,unlimited,Сommerce,0,0,0,25.0 - 30.0,0.0 - 36.0,65000.0,6.0 - 7.0,0
Male,Other,Russian,50-100,Other,Junior,Mobile Developer,Kotlin,30.0,1 year,Other,0,0,0,20.0 - 25.0,0.0 - 36.0,6000.0,0.0 - 1.0,5
Male,Berlin,English,50-100,Product,Senior,Fullstack Developer,Javascript / Typescript,30.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,89000.0,9.0 - 10.0,7
Female,Stuttgart,English,10-50,Product,Middle,Manager,Not Relevant,25.0,unlimited,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,51000.0,2.0 - 3.0,6
Male,Berlin,English,50-100,Startup,Senior,Backend Developer,Other,28.0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,82000.0,7.0 - 8.0,1
Female,Berlin,English,100-1000,Product,Middle,Backend Developer,Java,30.0,unlimited,Other,0,0,0,30.0 - 35.0,0.0 - 36.0,54000.0,2.0 - 3.0,4
Male,Other,English,50-100,Product,Senior,Mobile Developer,Kotlin,25.0,1 year,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,34000.0,4.0 - 5.0,2
Female,Berlin,English,100-1000,Product,Middle,Backend Developer,Java,27.0,unlimited,Transport,0,0,0,25.0 - 30.0,0.0 - 36.0,52000.0,5.0 - 6.0,4
Male,Amsterdam,English,1000+,Product,Middle,Manager,Not Relevant,Other,1 year,Finance / Insurance,0,0,0,30.0 - 35.0,0.0 - 36.0,75000.0,7.0 - 8.0,3
Male,Moscow,Russian,100-1000,Product,Lead,Fullstack Developer,PHP,0,unlimited,Other,0,0,0,25.0 - 30.0,0.0 - 36.0,27977.0,5.0 - 6.0,2
Male,Other,Russian,1000+,Bodyshop / Outsource,Middle,Backend Developer,Java,28.0,more than 1 year,0,0,0,0,20.0 - 25.0,0.0 - 36.0,15600.0,0.0 - 1.0,5
